UML ID	Group Name	Parent Company	Mill Name	RSPO Certification	Latitude	Longitude	Country	Province	District
PO1000011181	UNKNOWN	TECK GUAN GROUP	TALIWAS	Not Certificated	5.070072	118.256194	Malaysia	Sabah	Lahad Datu
PO1000011182	UNKNOWN	MUSTIKA AGUNG SAWIT GEMILANG	MUSTIKA AGUNG SAWIT GEMILANG	Not Certificated	-0.525278	101.993389	Indonesia	Riau	Indragiri Hulu
PO1000011183	UNKNOWN	PROSPER GROUP	MERCHONG PALM OIL MILL	Not Certificated	2.80355	103.306237	Malaysia	Pahang	Rompin
PO1000011184	UNKNOWN	PERMATA HIJAU GROUP	PELITA AGUNG AGRINDUSTRI	Not Certificated	1.427505556	101.18765	Indonesia	Riau	Bengkalis
PO1000011186	UNKNOWN	PROSYMPAC AGRO LESTARI	PROSYMPAC AGRO LESTARI	Not Certificated	-1.98912	104.02697	Indonesia	Sumatera Selatan	Musi Banyuasin
PO1000011188	UNKNOWN	DHANISTA SURYA NUSANTARA	PERDANA	MB	-2.200481	110.814133	Indonesia	Kalimantan Barat	Ketapang
PO1000011190	UNKNOWN	BIDCO UGANDA	BETA PALM OIL MILL	Not Certificated	-0.31683	32.151898	Uganda	Kalangala	Bujumba
PO1000011191	UNKNOWN	MANOBANDACORP	MANOBANDACORP	Not Certificated	-1.072687	-79.607734	Ecuador	Los Rios	Quevedo
PO1000011192	BELEM BIOENERGIA BRASIL S.A.	BELEM BIOENERGIA BRASIL S.A.	TAILÂNDIA	MB	-2.798097	-48.936475	Brazil	Pará	Tailândia
PO1000011193	UNKNOWN	GADING SAWIT KENCANA	GADING SAWIT KENCANA	Not Certificated	-2.510682	112.55489	Indonesia	Kalimantan Tengah	Kotawaringin Timur
PO1000011194	UNKNOWN	GENG GROUP	KENCANA AGRO PERSADA	Not Certificated	0.605639	101.241306	Indonesia	Riau	Kampar
PO1000011195	UNKNOWN	UNITED MALACCA	LIFERE AGRO KAPUAS	Not Certificated	-2.740389	114.456711	Indonesia	Kalimantan Tengah	Kapuas
PO1000011196	UNKNOWN	TRIPUTRA AGRO PERSADA	SUKSES KARYA MANDIRI	Not Certificated	-2.189397	111.342031	Indonesia	Kalimantan Tengah	Sukamara
PO1000011197	UNKNOWN	AGRIPRIMA CIPTA PERSADA	AGRIPRIMA CIPTA PERSADA	Not Certificated	-7.450096	140.500032	Indonesia	Papua	Merauke
PO1000011198	UNKNOWN	BUMI KHATULISTIWA MANDIRI	BUMI KHATULISTIWA MANDIRI	Not Certificated	-3.274438	105.813696	Indonesia	Sumatera Selatan	Ogan Komering Ilir
PO1000011199	UNKNOWN	PALMCI	BOUBO	Not Certificated	5.644	-5.32	Côte d'Ivoire	Gôh-Djiboua	Lôh-Djiboua
PO1000011200	UNKNOWN	UNKNOWN	COMPAÑIA PALMICULTORA DEL LLANO S.A. - PALMALLANO S.A.	Not Certificated	4.346079	-73.004524	Colombia	Meta	Cabuyaro
PO1000011201	UNKNOWN	UNKNOWN	PALMERAS LA MARGARITA DIAZ MARTINEZ & CIA LTDA.	Not Certificated	3.904905	-73.538584	Colombia	Meta	Acacías
PO1000011214	UNKNOWN	UNKNOWN	SARAWAK OIL PALMS BHD - BALINGIAN	Not Certificated	2.98105	112.4788	Malaysia	Sarawak	Mukah
PO1000011215	UNKNOWN	SAWITA LEIDONG JAYA	SAWITA LEIDONG JAYA	Not Certificated	0.541227	101.394954	Indonesia	Riau	Pekanbaru
PO1000011263	UNKNOWN	BERSAMA OESAHA SARAGIH SEJAHTERA	BERSAMA OESAHA SARAGIH SEJAHTERA	Not Certificated	3.209654	98.884564	Indonesia	Sumatera Utara	Serdang Bedagai
PO1000011300	FANGIONO AGRO PLANTATION	PT BULUNGAN HIJAU PERKASA	PT BULUNGAN HIJAU PERKASA	Not Certificated	3.928996	116.816399	Indonesia	Kalimantan Timur	Nunukan
PO1000011301	WINGS CORP	PT INTI SELARAS PERKASA	PT INTI SELARAS PERKASA	Not Certificated	2.738595	117.208687	Indonesia	Kalimantan Timur	Bulungan
PO1000011303	SOCFIN S.A.	SOCAPALM (SOCIÉTÉ CAMEROUNAISE DE PALMERAIES)	MBAMBOU	MB	3.732936	9.862567	Cameroon	Littoral	Sanaga Maritime
PO1000011304	SOCFIN S.A.	SOCAPALM (SOCIÉTÉ CAMEROUNAISE DE PALMERAIES)	EDEA 	MB	3.5698028	10.110225	Cameroon	Littoral	Sanaga Maritime
PO1000011305	TRIPUTRA	PT NATURA PASIFIC NUSANTARA	NATURA PASIFIC NUSANTARA	Not Certificated	2.24749	116.985	Indonesia	Kalimantan Timur	Berau
PO1000011306	DHARMA AGUNG WIJAYA	PT HANUSENTRA AGRO LESTARI	PT HANUSENTRA AGRO LESTARI	Not Certificated	1.177671	117.902178	Indonesia	Kalimantan Timur	Kutai Timur
PO1000011307	FANGIONO AGRO PLANTATION	PT BORNEO BHAKTI SEJAHTERA	PT BORNEO BHAKTI SEJAHTERA	Not Certificated	0.495463	115.366593	Indonesia	Kalimantan Timur	Kutai Barat
PO1000011309	TDM BERHAD	PT RAFI KAMAJAYA ABADI	PT RAFI KAMAJAYA ABADI	Not Certificated	-0.241377	111.620783	Indonesia	Kalimantan Barat	Melawi
PO1000011310	SIME DARBY	PT PADANG PALMA PERMAI	TAMIANG POM	Not Certificated	4.30555	98.0267	Indonesia	Aceh	Aceh Tamiang
PO1000011311	ASTRA AGRO LESTARI	PT SAWIT JAYA ABADI	SAWIT JAYA ABADI	Not Certificated	-1.9595	120.83	Indonesia	Sulawesi Tengah	Poso
PO1000011312	ASTRA AGRO LESTARI	PT TRIBUANA MAS	TRIBUANA MAS	Not Certificated	-2.728	114.843	Indonesia	Kalimantan Selatan	Tapin
PO1000011313	SOCFIN S.A.	BRABANTA S.A.	BRABANTA 	MB	-4.376641	20.289561	Democratic Republic of the Congo	Maï-Ndombe	Oshwe
PO1000011314	SOCFIN S.A.	SOCAPALM (SOCIÉTÉ CAMEROUNAISE DE PALMERAIES)	DIBOMBARI 	MB	4.221521	9.607448	Cameroon	Littoral	Moungo
PO1000011315	SOCFIN S.A.	SOCAPALM (SOCIÉTÉ CAMEROUNAISE DE PALMERAIES)	ESEKA 	Not Certificated	3.640702	10.711426	Cameroon	Centre	Nyong et Kéllé
PO1000011316	SOCFIN S.A.	SOCAPALM (SOCIÉTÉ CAMEROUNAISE DE PALMERAIES)	MBONGO 	MB	3.865892	9.856122	Cameroon	Littoral	Sanaga Maritime
PO1000011317	SOCFIN S.A.	SOCAPALM (SOCIÉTÉ CAMEROUNAISE DE PALMERAIES)	KIENKE 	MB	2.856912	9.97636	Cameroon	Sud	Océan
PO1000011318	TUNAS BARU LAMPUNG	PT BUMI PERKASA GEMILANG	PKS 10	MB	-0.3452	109.693	Indonesia	Kalimantan Barat	Kubu Raya
PO1000011319	PTPN IV	PT SINERGI PERKEBUNAN NUSANTARA	SINERGI PERKEBUNAN NUSANTARA	Not Certificated	-1.988699	121.012261	Indonesia	Sulawesi Tengah	Morowali
PO1000011381	SOCFIN S.A.	PLANTATION SOCFINAF GHANA (PSG)	PSG	IP	5.156406	-1.712786	Ghana	Western	Mpohor Wassa East
PO1000011396	SOCFIN S.A.	AGRIPALMA	AGRIPALMA	IP	0.1075	6.603056	Sao Tome and Principe	Sao Tome	Caué
PO1000011406	UNKNOWN	GOODHOPE ASIA HOLDINGS LTD	NABIRE MATOA	IP	-3.461533	135.256064	Indonesia	Papua	Nabire
PO1000011477	UNKNOWN	TANDAN SAWITA PAPUA	TULIP	Not Certificated	-2.86758	140.88036	Indonesia	Papua	Desa Arso Kota
PO1000011478	UNKNOWN	SINDORA SERAYA	SINDORA SERAYA	Not Certificated	1.89136	100.95264	Indonesia	Riau	Rokan Hilir
PO1000011503	UNKNOWN	GOLDTREE (S.L.) LTD	GOLDTREE (S.L.) LTD	"IP, MB"	7.973176	-10.860909	Sierra Leone	Kailahun	Daru
PO1000011551	BELEM BIOENERGIA BRASIL S.A.	BELEM BIOENERGIA BRASIL S.A.	TOMÉ-AÇU	Not Certificated	-2.892	-48.274	Brazil	Pará	Tomé-Açu
PO1000011552	UNKNOWN	LANGKAT MAKMUR JAYA SAWITA	LANGKAT MAKMUR JAYA SAWITA	Not Certificated	3.8779	98.340547	Indonesia	Sumatera Utara	Langkat
PO1000011553	UNKNOWN	DUPONT & LEOSK ENTERPRISES SDN BHD	GASING SAWIT ABADI	Not Certificated	-2.555194	104.767111	Indonesia	Sumatera Selatan	Banyu Asin
PO1000011554	UNKNOWN	GAMA PLANTATION / KPN CORPORATION	CITRA MAHKOTA	Not Certificated	-0.35815	112.129314	Indonesia	Kalimantan Barat	Melawi
PO1000011556	UNKNOWN	MERLUNG INTI LESTARI	MERLUNG INTI LESTARI	Not Certificated	-1.328637	103.273717	Indonesia	Jambi	Muaro Jambi
PO1000011557	UNKNOWN	SURYA SAWIT SEJAHTERA	SURYA SAWIT SEJAHTERA	Not Certificated	-2.59769	120.56726	Indonesia	Sulawesi Selatan	Luwu Utara
PO1000011558	UNKNOWN	KASMAR MATANO PERSADA	KASMAR MATANO PERSADA	Not Certificated	-2.541361	120.303444	Indonesia	Sulawesi Selatan	Luwu Utara
PO1000011591	UNKNOWN	KALIMANTAN AGRO NUSANTARA	KALINUSA RANTAU PULUNG	Not Certificated	0.676288	117.227312	Indonesia	Kalimantan Timur	Kabupaten Kutai Timur
PO1000011790	KUALA LUMPUR KEPONG (KLK)	KL-KEPONG (SABAH) SDN BHD	MILL 1	Not Certificated	4.4558944	118.222306	Malaysia	Sabah	Tawau
PO1000011910	UNKNOWN	MAHATO INTI SAWIT	MAHATO INTI SAWIT	Not Certificated	1.373651	100.299131	Indonesia	Riau	Rokan Hulu
PO1000011911	UNKNOWN	SAWIT JAYA MANDIRI LESTARI	SAWIT JAYA MANDIRI LESTARI	Not Certificated	-0.442814	102.256371	Indonesia	Riau	Indragiri Hulu
PO1000011912	UNKNOWN	SAWIT RUPAT SEJAHTERA	SAWIT RUPAT SEJAHTERA	Not Certificated	1.934701	101.733319	Indonesia	Riau	Bengkalis
PO1000011913	UNKNOWN	GILFORD	GUNUNG RIJUAN SEJAHTERA	Not Certificated	0.3602778	109.365606	Indonesia	Kalimantan barat	Landak
PO1000011914	UNKNOWN	AGUMIL PHILIPPINES	MAMUSI	Not Certificated	-5.730559	151.378485	Papua New Guinea	East new britain	Bairiman
PO1000011915	UNKNOWN	AGUMIL PHILIPPINES	MANAT	Not Certificated	8.092237	126.084621	Philippines	Agusan del Sur	Basa
PO1000011916	UNKNOWN	NEW BRITAIN PALM OIL LTD (OLD)	NARANGIT	Not Certificated	-4.3625	151.951944	Papua New Guinea	East new britain	Vunapaladig
PO1000011917	UNKNOWN	HAP SENG CONSOLIDATED BHD	MITRA KARYA SENTOSA	Not Certificated	0.764622	110.668431	Indonesia	Kalimantan barat	Sanggau
PO1000011918	UNKNOWN	ASTANA ENDAH	ASTANA ENDAH	Not Certificated	4.190043	100.8137	Malaysia	Perak	Sitiawan
PO1000011991	UNKNOWN	AGRO SEJAHTERA	AGRO SEJAHTERA	Not Certificated	-0.51619	102.01667	Indonesia	Riau	Indragiri Hulu 
PO1000011992	UNKNOWN	SELARAS MITRA SARIMBA	GIRI PURNO	Not Certificated	-1.40647	102.26553	Indonesia	Jambi	Tebo
PO1000011993	UNKNOWN	KELANTAN SAKTI	KELANTAN SAKTI	Not Certificated	-3.506183	104.940456	Indonesia	Sumatera Selatan	Pedamaran
PO1000011994	UNKNOWN	COOPERATIVA DE UNION DE PALMICULTORES DE LA COSTA DE CHIAPAS	COOPERATIVA DE UNION DE PALMICULTORES DE LA COSTA DE CHIAPAS	Not Certificated	15.31529	-92.820196	Mexico	Chiapas	Acapetahua
PO1000012067	UNKNOWN	UNIVANICH PALM OIL PUBLIC COMPANY LTD	UNIVANICH PALM OIL PUBLIC COMPANY LIMITED	Not Certificated	7.324312	100.149774	Thailand	Phattalung	Pa Bon
PO1000012105	UNKNOWN	MANUTI PALM SAMO	SAMO	Not Certificated	5.22833	-3.47944	Côte d'Ivoire	Bonoua	Aboisso
PO1000012291	UNKNOWN	"THAI TALLOW AND OIL CO, LTD"	THAI TALLOW AND OIL 	Not Certificated	8.085606	100.141525	Thailand	Nakhon Si Thammarat	Chian Yai
PO1000012424	UNKNOWN	WIJAYA BOMEO TIGANNA	WIJAYA BORNEO TIGANNA BATANG KULUR	Not Certificated	-2.842761	116.05136	Indonesia	Kalimantan Selatan	Kota Baru
PO1000012448	UNKNOWN	MUSIM MAS HOLDINGS PTE LTD	PT. LESTARI ABADI PERKASA	MB	-1.7241	110.6734	Indonesia	Kalimantan Barat	Ketapang
PO1000012465	UNKNOWN	BUMI MAJU SAWIT	PT BUMI MAJU SAWIT	Not Certificated	-2.456478	120.947557	Indonesia	Sulawesi Selatan	Luwu Timur
PO1000012525	UNKNOWN	"CHUMPHON S.P. PALM OIL CO., LTD"	"CHUMPHON S.P. PALM OIL CO., LTD. MILL"	Not Certificated	9.743334	99.081109	Thailand	Chumphon	Lamae
PO1000012526	UNKNOWN	UNKNOWN	PALM THAI PATTANA MILL	Not Certificated	6.927461	99.937097	Thailand	Satun	Khuan Kalong
PO1000012582	WILMAR GROUP	WILMAR INTERNATIONAL LTD	CALARO	MB	5.291084	8.298471	Nigeria	Akamkpa	Mbarakom
PO1000012622	UNKNOWN	PALMARIS RAYA	PALMARIS RAYA	Not Certificated	0.44475	99.2605	Indonesia	Sumatera Utara	Sinunukan
PO1000012623	UNKNOWN	PATRAMA PALM ABADI	PATRAMA PALM ABADI	Not Certificated	-2.76413	103.25555	Indonesia	Sumatera Selatan	Musi Rawas
PO1000012638	UNKNOWN	PSI PALM OIL	KWAEBIBIREM	Not Certificated	6.219806	-0.843534	Ghana	Eastern	Kwaebibirem
PO1000012639	UNKNOWN	VOLTA RED LTD	VOLTA RED LTD	Not Certificated	7.717778	0.535	Ghana	Kadjebi District	Ahamasu
PO1000012640	UNKNOWN	GHANAIAN	ASSIN OIL MILLS	Not Certificated	5.847044	-1.329448	Ghana	Assin North	Obuahun
PO1000012842	UNKNOWN	IJM PLANTATIONS BHD	PRIMA	Not Certificated	2.67217	117.7458	Indonesia	Kalimantan Timur	Bulungan
PO1000012843	UNKNOWN	PT SETIA AGRINDO MANDIRI	SETIA AGRINDO MANDIRI MILL	Not Certificated	-0.433602	102.96604	Indonesia	Riau	Indragiri Hilir
PO1000012844	UNKNOWN	SAWIT INTI RAYA 	SAWIT INTI RAYA 	Not Certificated	-0.45576	102.16895	Indonesia	Riau	Indragiri Hulu
PO1000012845	UNKNOWN	SANLING SAWIT SEJATERA 	SANLING SAWIT SEJATERA 	Not Certificated	-0.37911	102.16367	Indonesia	Riau	Indragiri Hulu
PO1000012846	UNKNOWN	PT CITRA AGRO KENCANA	CITRA AGRO KENCANA MILL	MB	-0.472249	115.59339	Indonesia	Kalimantan Timur	Kutai Barat
PO1000012847	UNKNOWN	MP EVANS	RAHAYU	Not Certificated	-0.20197	116.7724	Indonesia	Kalimantan Timur	Kutai Kartanegara
PO1000012848	UNKNOWN	ARSI GROUP	ARSI GRIYA PLANTATIONS	Not Certificated	-2.8577	104.9406	Indonesia	Sumatera Selatan	Banyu Asin
PO1000012849	UNKNOWN	PALMA BUMI LESTARI 	PALMA BUMI LESTARI 	MB	0.4769	110.0628	Indonesia	Kalimantan Barat	Landak
PO1000012850	UNKNOWN	"GRAHA PERMATA HIJAU,GRAHA PE"	GIGA ROKAN RIAU	Not Certificated	0.3967	100.841	Indonesia	Riau	Rokan Hulu
PO1000012851	UNKNOWN	BUKIT JEJER SUKSES 	BUKIT JEJER SUKSES 	Not Certificated	-2.2923	121.79167	Indonesia	Sulawesi Tengah	Morowali
PO1000012852	UNKNOWN	YUNI BERSAUDARA SEJAHTERA	YUNI BERSAUDARA SEJAHTERA	Not Certificated	-0.02652	101.18978	Indonesia	Riau	Kampar
PO1000013228	UNKNOWN	OLAM PALM GABON SA	DOLA CPO	IP	-2.166444	11.1778	Gabon	Nanga	Dola
PO1000013408	UNKNOWN	GOLDEN AGRI RESOURCES	BANGUNG NUSA MANDIRI KENARI	Not Certificated	-2.16516	110.92084	Indonesia	Kalimantan Barat	Ketapang
PO1000013486	UNKNOWN	UNKNOWN	KASIH AGRO MANDIRI	Not Certificated	-2.84378	104.33381	Indonesia	Sumatera Selatan	Banyu Asin
PO1000013495	UNKNOWN	MUARA SAWIT LESTARI	MUARA SAWIT LESTARI	Not Certificated	-2.27866	101.1636	Indonesia	Sumatera Barat	Pesisir selatan
PO1000013497	UNKNOWN	GENTING PLANTATIONS BERHAD	AGRO ABADI CEMERLANG 	Not Certificated	-0.33938	110.1898	Indonesia	Kalimantan Barat	Sanggau
PO1000013498	UNKNOWN	GOODHOPE ASIA HOLDINGS LTD	BATU MAS SEJAHTERA	Not Certificated	-1.01377	110.5299	Indonesia	Kalimantan Barat	Ketapang
PO1000013499	UNKNOWN	UNKNOWN	KAYAN PLANTATION	Not Certificated	2.684077	117.6066	Indonesia	Kalimantan Timur	Bulungan
PO1000013512	UNKNOWN	UNKNOWN	MENTHOBI MAKMUR LESTARI	Not Certificated	-2.249081	111.430563	Indonesia	Kalimantan Tengah	Lamandau
PO1000013517	UNKNOWN	BIYU IYAS MALELA	BIYU IYAS MALELA	Not Certificated	3.281111	99.289388	Indonesia	Sumatera Utara	Batu Bara
PO1000013712	SOCFIN S.A.	OKOMU OIL PALM COMPANY PLC	OOPC-EXTENSION 2	MB	6.673656	5.809642	Nigeria	Edo	Uhunmwonde
PO1000013772	UNKNOWN	ACEITES CA	ACEITES CA	Not Certificated	9.001762	-71.982796	Venezuela	Zulia	La Cordillera
PO1000013774	UNKNOWN	PALMAR EL QUITEBE	PALMAR EL QUITEBE	Not Certificated	5.543793	-71.980164	Colombia	Casanare	Nunchía
PO1000013776	UNKNOWN	INVERSIONES EL PALMERAL	INVERSIONES EL PALMERAL	Not Certificated	9.010133	-71.890434	Venezuela	Zulia	Santa Bárbara de Zulia
PO1000013777	UNKNOWN	PERKEBUNAN SUMATERA UTARA (SIMPANG GAMBIR)	PERKEBUNAN SUMATERA UTARA	Not Certificated	0.59583	99.300003	Indonesia	Sumatera Utara	Mandailing Natal
PO1000013778	UNKNOWN	BALAM BERLIAN SAWIT	BALAM BERLIAN SAWIT	Not Certificated	1.67759	100.80812	Indonesia	Riau	Rokan Hilir
PO1000013779	UNKNOWN	PERAWANG AGRO SEJAHTERA	PERAWANG AGRO SEJAHTERA	Not Certificated	0.597472	101.621361	Indonesia	Riau	Siak
PO1000013780	UNKNOWN	SUKSES MAJU ABADI	SUKSES MAJU ABADI	Not Certificated	-1.633277	101.694778	Indonesia	Jambi	Bungo
PO1000013829	UNKNOWN	HARAPAN RIMBA RAYA	SUNGAI KEDANG	Not Certificated	-0.658524	115.496528	Indonesia	Kalimantan Barat	Kutai Barat
PO1000013836	UNKNOWN	FAJAR AGRO SAWIT	FAJAR AGRO SAWIT	Not Certificated	3.499857	98.306264	Indonesia	Sumatera Utara	Langkat
PO1000013837	KUALA LUMPUR KEPONG (KLK)	KUALA LUMPUR KEPONG BHD	PT KARYA MAKMUR ABADI	MB	-1.95718	111.49822	Indonesia	Kalimantan Tengah	Lamandau
PO1000013838	UNKNOWN	MUTIARA HIJAU LESTARI	MUTIARA HIJAU LESTARI	Not Certificated	-2.582024	106.244685	Indonesia	Bangka Tengah	Guntung
PO1000013868	UNKNOWN	KUALA LUMPUR KEPONG BHD	PUTRA BONGAN JAYA	MB	-0.66961	116.331786	Indonesia	Kalimantan Timur	Kutai Barat
PO1000013886	UNKNOWN	DUA SEMERU PUTRA MANDIRI	DUA SAMARU PUTRA MANDIRI	Not Certificated	-2.287484	102.676254	Indonesia	Jambi	Bernai
PO1000013887	UNKNOWN	PUTERA BANGKA TANI	PUTERA BANGKA TANI	Not Certificated	-2.355277	106.20916	Indonesia	Bangka Tengah	Belilik
PO1000013888	UNKNOWN	KURNIA PALMA AGUNG LESTARI	KURNIA PALMA AGUNG LESTARI	Not Certificated	-1.7904053	102.2593307	Indonesia	Jambi	Koto Rayo
PO1000013889	UNKNOWN	PANCA MITRA KATINGAN	PANCA MITRA KATINGAN	Not Certificated	-1.698316	113.139131	Indonesia	Kalimantan Tengah	Kabupaten Katingan
PO1000013890	UNKNOWN	PALM MAS ASRI	DINAMIKA PRIMA ARTHA	Not Certificated	0.665611	117.391778	Indonesia	Kalimantan Timur	Kutai Timur
PO1000013891	UNKNOWN	TIANJIN JULONG	WAHANA PLANTATION & PRODUCTS	Not Certificated	0.01184	111.55973	Indonesia	Kalimantan Barat	Sintang
PO1000013892	UNKNOWN	OLEONORTE	OLEAGINOSAS DEL NORTE DE SANTANDER	Not Certificated	8.201426	-72.551283	Colombia	Norte de Santander	El Zulia
PO1000014117	UNKNOWN	PALMERAS DEL LLANO S.A.	PALMERAS DEL LLANO	"IP, MB"	3.960983	-73.627764	Colombia	Meta	Acacías
PO1000014159	UNKNOWN	KALIMANTAN SAWIT KUSUMA	MITRA SAUDARA LESTARI	Not Certificated	-2.58027	111.0225	Indonesia	Kalimantan Barat	Ketapang
PO1000014162	UNKNOWN	PARMA DARMA GLOBAL SAWIT	PARMA DARMA GLOBAL SAWIT	Not Certificated	-2.54139	120.4119	Indonesia	Sulawesi Selatan	Luwu Utara
PO1000014163	UNKNOWN	BERKAT CIPTA ABADI	BERKAT CIPTA ABADI	Not Certificated	-6.856505	140.513542	Indonesia	Papua	Boven Digoel
PO1000014164	UNKNOWN	PT GAWI BAHANDEP SAWIT MEKAR	GAWI BAHANDEP SAWIT MEKAR 2	Not Certificated	-2.885046	112.407604	Indonesia	Kalimantan Tengah	Seruyan
PO1000014165	UNKNOWN	PT PERKEBUNAN NUSANTARA XIII	PKS PUMAKAN	Not Certificated	-2.68677	116.203424	Indonesia	Kalimantan Selatan	Kota Baru
PO1000014166 	UNKNOWN	BEWANI OIL PALM PLANTATIONS LTD	VANIMO GREEN MILL	Not Certificated	-2.919074	141.433058	Papua New Guinea	Sanduan	Imbio
PO1000014167	UNKNOWN	GRUPO OCHO SUR	OCHO SUR	Not Certificated	-8.183895	-74.925502	Peru	Uyacali	Nueva Requena
PO1000014168	UNKNOWN	PT GELORA MANDIRI MEMBANGUN	PT GELORA MANDIRI MEMBANGUN	Not Certificated	-0.786732	128.2779	Indonesia	Maluku Utara	Halmahera Selatan
PO1000014169	UNKNOWN	PT ICHIKO AGRO LESTARI	PT ICHIKO AGRO LESTARI	Not Certificated	-0.503098	109.485767	Indonesia	Kalimantan Barat	Kubu Raya
PO1000014170	UNKNOWN	PT BUMI MAS AGRO (MP EVANS)	PT BUMI MAS AGRO 	Not Certificated	0.884468	118.402621	Indonesia	Kalimantan Timur	Kutai Timur
PO1000014171	UNKNOWN	MULIA INTI PERKASA 	PT MULIA INTI PERKASA	Not Certificated	2.293189	116.908686	Indonesia	Kalimantan Timur	Berau
PO1000014172	UNKNOWN	EXTRACTORA EL ESTERO	EXTRACTORA EL ESTERO	Not Certificated	4.608584	-72.272122	Colombia	Casanare	Maní
PO1000014173	UNKNOWN	PT. SATYA AGUNG	PKS PT. SATYA AGUNG	Not Certificated	5.01249	97.105192	Indonesia	Aceh	Kabupaten Aceh Utara
PO1000014174	UNKNOWN	PT SAWIT MANDIRI LESTARI	PKS TAPIN BINI MILL	Not Certificated	-1.912948	111.211934	Indonesia	Kalimantan Tengah	Lamandau
PO1000014175	UNKNOWN	YUZANA COMPANY LTD 	YUZANA	Not Certificated	10.410228	98.618752	Myanmar	Khamaukgyi	Aw Gyi
PO1000014176	UNKNOWN	NUSARAYA AGRO SAWIT	NUSARAYA AGRO SAWIT	Not Certificated	1.305592	116.907127	Indonesia	Kalimantan Timur	Kutai Timur
PO1000014222	UNKNOWN	AIR KAMPAR	AIR KAMPAR	Not Certificated	0.424139	101.183861	Indonesia	Riau	Kampar
PO1000014223	UNKNOWN	UNKNOWN	TEGUH WIRA PRATAMA	Not Certificated	-2.587235	120.931808	Indonesia	Sulawesi Selatan	Luwu Timur
PO1000014224	UNKNOWN	UNKNOWN	BUMI ANUGERAH SAWIT	Not Certificated	-3.368159	101.900176	Indonesia	Bengkulu	Bengkulu Utara
PO1000014225	UNKNOWN	UNKNOWN	HANAU PANEN RAYA SEJAHTERA	Not Certificated	-2.36391	112.144843	Indonesia	Kalimantan Tengah	Seruyan
PO1000014226	UNKNOWN	UNKNOWN	MITRA AGRO SEMBADA	Not Certificated	-2.038089	105.897365	Indonesia	Bangka Belitung	Bangka
PO1000014227	UNKNOWN	UNKNOWN	PAYUNG MITRAJAYA MANDIRI	Not Certificated	-1.91937	105.70951	Indonesia	Bangka Belitung	Bangka
PO1000014228	UNKNOWN	UNKNOWN	INDEPAL	Not Certificated	-8.676107	-74.984811	Peru	Uyacali	Neshuya
PO1000014229	UNKNOWN	TRIPUTRA AGRO	ANUGERAH AGUNG PRIMA ABADI	Not Certificated	1.53974	117.18926	Indonesia	Kalimantan Timur	Berau
PO1000014230	UNKNOWN	UNKNOWN	MON JAMBEE	Not Certificated	3.93105	96.66125	Indonesia	Aceh	Nagan Raya
PO1000014231	UNKNOWN	PT SUMBER HASIL PRIMA	SINTANG MILL	Not Certificated	-0.297767	112.437275	Indonesia	Kalimantan Barat	Sintang
PO1000014232	UNKNOWN	UNKNOWN	SALAPIAN INDO SAWIT	Not Certificated	3.45949	98.31296	Indonesia	Sumatera Utara	Langkat
PO1000014233	UNKNOWN	UNKNOWN	BANGKA AGRO MANDIRI	Not Certificated	-2.346399	106.105574	Indonesia	Bangka Tengah	Puput
PO1000014234	UNKNOWN	UNKNOWN	BUMI TATA LESTARI	Not Certificated	0.792333	110.708694	Indonesia	Kalimantan Barat	Sanggau
PO1000014235	UNKNOWN	UNKNOWN	KARYASUKSES UTAMAPRIMA (SERET AYON)	Not Certificated	1.038055	109.30805	Indonesia	Kalimantan Barat	Bengkayang
PO1000014236	UNKNOWN	UNKNOWN	NUNUKAN BARA SUKSES	Not Certificated	3.999341	116.818786	Indonesia	Kalimantan Timur	Nunukan
PO1000014237	UNKNOWN	UNKNOWN	FENYEN AGRO LESTARI	Not Certificated	-1.808549	105.976557	Indonesia	Bangka Belitung	Bangka
PO1000014289	UNKNOWN	UNKNOWN	BUGAK PALMA SEJAHTERA	Not Certificated	4.893758	97.565706	Indonesia	Aceh	Aceh Timur
PO1000014290	UNKNOWN	UNKNOWN	SEURAMOE AGRO PERSADA	Not Certificated	4.9406	97.4088	Indonesia	Aceh	Kabupaten Aceh Utara
PO1000014292	UNKNOWN	UNKNOWN	MUSTIKA AGUNG SENTOSA	Not Certificated	-0.50002	110.3581	Indonesia	Kalimantan Barat	Ketapang
PO1000014293	UNKNOWN	UNKNOWN	PT. INTI INDOSAWIT SUBUR	Not Certificated	0.026159	102.120757	Indonesia	Riau	Pelalawan
PO1000014294	UNKNOWN	UNKNOWN	INTI MITRA SAWIT LESTARI	Not Certificated	4.056	98.1282	Indonesia	Sumatera Utara	Langkat
PO1000014589	UNKNOWN	UNKNOWN	CAHAYA AGRO SAWITA SEJAHTERA	Not Certificated	4.05198	98.133998	Indonesia	Sumatera Utara	Langkat
PO1000014590	UNKNOWN	UNKNOWN	ANDERSON UNEDO	Not Certificated	0.664591	101.082305	Indonesia	Riau	Kampar
PO1000014591	UNKNOWN	UNKNOWN	GELUMBANG AGRO SENTOSA	Not Certificated	-3.22848	104.467158	Indonesia	Sumatera Selatan	Muara Enim
PO1000014618	UNKNOWN	PT. DHARMA SATYA NUSANTARA 	PT DHARMA INTISAWTI NUGRAHA (PKS11)	IP	1.255724	116.882224	Indonesia	Kalimantan Timur	Kutai Timur
